favorited,retweet_count,followers_count,name,friends_count,screen_name,text,created_at,truncated,is_retweet,_id,retweeted_from,user_mentions count,user_mentions,hashtags count,hashtags,urls count,urls
FALSE,2,81048,Andy San Dimas!,1266,andysandimas,"RT @gregmishka: RT if you were in the audience of ""Teen Win Lose or Draw.""",1/22/2013 8:33,FALSE,TRUE,2.93637E+17,gregmishka,1,gregmishka,0,,0,
FALSE,0,81048,Andy San Dimas!,1266,andysandimas,@LizzyBorden6 love ya gorgeous. Missed seeing you last weekend.,1/22/2013 8:29,FALSE,FALSE,2.93636E+17,FALSE,1,LizzyBorden6,0,,0,
FALSE,0,81048,Andy San Dimas!,1266,andysandimas,@MsTeagan just made me promise I would chew her leg off if it would save her life. I would.,1/22/2013 8:28,FALSE,FALSE,2.93636E+17,FALSE,1,MsTeagan,0,,0,
FALSE,0,81048,Andy San Dimas!,1266,andysandimas,@LForenski @BaileyBlueXXX :),1/22/2013 8:22,FALSE,FALSE,2.93635E+17,FALSE,2,"LForenski, BaileyBlueXXX",0,,0,
FALSE,0,81048,Andy San Dimas!,1266,andysandimas,@TimTWWK @MsTeagan @PhilipKross his name is Thor. Not kidding.,1/22/2013 8:22,FALSE,FALSE,2.93635E+17,FALSE,3,"TimTWWK, MsTeagan, PhilipKross",0,,0,
FALSE,0,81048,Andy San Dimas!,1266,andysandimas,@LizzyBorden6 yes please,1/22/2013 8:21,FALSE,FALSE,2.93635E+17,FALSE,1,LizzyBorden6,0,,0,
FALSE,0,81048,Andy San Dimas!,1266,andysandimas,@TheAnnikaAmour @industrybyrick thank you,1/22/2013 8:00,FALSE,FALSE,2.93629E+17,FALSE,2,"TheAnnikaAmour, industrybyrick",0,,0,
FALSE,0,81048,Andy San Dimas!,1266,andysandimas,@morbidIAFD she's a civilian,1/22/2013 7:59,FALSE,FALSE,2.93629E+17,FALSE,1,morbidIAFD,0,,0,
FALSE,0,81048,Andy San Dimas!,1266,andysandimas,@PapaBrianXXX @MsTeagan yes indeed!,1/22/2013 4:29,FALSE,FALSE,2.93576E+17,FALSE,2,"PapaBrianXXX, MsTeagan",0,,0,
FALSE,0,81048,Andy San Dimas!,1266,andysandimas,@morbidIAFD which pic?,1/22/2013 1:38,FALSE,FALSE,2.93533E+17,FALSE,1,morbidIAFD,0,,0,
FALSE,0,81048,Andy San Dimas!,1266,andysandimas,@raethreat @ArabelleRaphael agreed,1/21/2013 20:06,FALSE,FALSE,2.9345E+17,FALSE,2,"raethreat, ArabelleRaphael",0,,0,
FALSE,0,81048,Andy San Dimas!,1266,andysandimas,@MandyMorbid very cute,1/21/2013 9:57,FALSE,FALSE,2.93296E+17,FALSE,1,MandyMorbid,0,,0,
FALSE,0,81048,Andy San Dimas!,1266,andysandimas,@RATI0NALISM politics : \,1/21/2013 9:47,FALSE,FALSE,2.93294E+17,FALSE,1,RATI0NALISM,0,,0,
FALSE,0,81048,Andy San Dimas!,1266,andysandimas,@VampyreMessiah you too my friend! Let me know if you ever wanna hang with us in LA,1/21/2013 9:46,FALSE,FALSE,2.93293E+17,FALSE,1,VampyreMessiah,0,,0,
FALSE,0,81048,Andy San Dimas!,1266,andysandimas,@MaxCandyCOM perfect! I'm excited to hear that :),1/21/2013 7:40,FALSE,FALSE,2.93262E+17,FALSE,1,MaxCandyCOM,0,,0,
FALSE,0,81048,Andy San Dimas!,1266,andysandimas,@RATI0NALISM you think?,1/21/2013 7:39,FALSE,FALSE,2.93262E+17,FALSE,1,RATI0NALISM,0,,0,
FALSE,7,81048,Andy San Dimas!,1266,andysandimas,"""@EIKNARF: IT'S THAT TIME OF THE YEAR AGAIN! WHEN EVERYONE BECOMES A FOOTBALL FAN!"" Gag",1/21/2013 3:28,FALSE,FALSE,2.93198E+17,FALSE,1,EIKNARF,0,,0,
FALSE,0,81048,Andy San Dimas!,1266,andysandimas,@sensipearl thank you,1/21/2013 3:26,FALSE,FALSE,2.93198E+17,FALSE,1,sensipearl,0,,0,
FALSE,0,81048,Andy San Dimas!,1266,andysandimas,"@MaxCandyCOM congratulations on your AVN win, and yes you should direct me in something!",1/21/2013 3:24,FALSE,FALSE,2.93197E+17,FALSE,1,MaxCandyCOM,0,,0,
FALSE,4,81048,Andy San Dimas!,1266,andysandimas,Today is a day of rest for me...I feel like my feet and legs are going to fall off. I had so much fun here at AEE/AVN!,1/21/2013 2:13,FALSE,FALSE,2.9318E+17,FALSE,0,,0,,0,
FALSE,2,81048,Andy San Dimas!,1266,andysandimas,RT @redban: Staying out late with andysandimas http://t.co/pxgwgdQ0,1/21/2013 0:06,FALSE,TRUE,2.93148E+17,redban,1,redban,0,,1,http://instagr.am/p/Uru27RHHAC/
FALSE,0,81048,Andy San Dimas!,1266,andysandimas,@ArabelleRaphael thank you!,1/20/2013 23:35,FALSE,FALSE,2.9314E+17,FALSE,1,ArabelleRaphael,0,,0,
FALSE,0,81048,Andy San Dimas!,1266,andysandimas,@FallonBleu thanks babe! That means a lot,1/20/2013 23:35,FALSE,FALSE,2.9314E+17,FALSE,1,FallonBleu,0,,0,
FALSE,1,81048,Andy San Dimas!,1266,andysandimas,"""@JayCarwile: @andysandimas I saw you like Garbage Pail Kids. I have a bunch from Italy. Interested?"" Very.",1/20/2013 23:33,FALSE,FALSE,2.93139E+17,FALSE,2,"JayCarwile, andysandimas",0,,0,
FALSE,4,81048,Andy San Dimas!,1266,andysandimas,"RT @LaShoeGal: Vegas, skynard baby.  In honer of @OGMisty   With @XCorvus777 @andysandimas @ImRichieDeville http://t.co/Wq1D2AwI",1/20/2013 22:57,FALSE,TRUE,2.9313E+17,LaShoeGal,5,"LaShoeGal, OGMisty, XCorvus777, andysandimas, ImRichieDeville",0,,0,
FALSE,0,81048,Andy San Dimas!,1266,andysandimas,@kitecortez Haha I look scary right now!,1/20/2013 22:56,FALSE,FALSE,2.9313E+17,FALSE,1,kitecortez,0,,0,
FALSE,2,81048,Andy San Dimas!,1266,andysandimas,@undeux @teenwolfremix lol I h8 clubs,1/20/2013 10:49,FALSE,FALSE,2.92947E+17,FALSE,2,"undeux, TEENWOLFREMIX",0,,0,
FALSE,0,81048,Andy San Dimas!,1266,andysandimas,@waltrich3 thanks!,1/20/2013 10:43,FALSE,FALSE,2.92945E+17,FALSE,1,waltrich3,0,,0,
FALSE,0,81048,Andy San Dimas!,1266,andysandimas,"@joshuapresley no I won ""most ironic outfit""",1/20/2013 10:43,FALSE,FALSE,2.92945E+17,FALSE,1,joshuapresley,0,,0,
FALSE,2,81048,Andy San Dimas!,1266,andysandimas,"RT @joshuapresley: @andysandimas you didn't win the award for ""Best Thing Ever"" ?",1/20/2013 10:42,FALSE,TRUE,2.92945E+17,joshuapresley,2,"joshuapresley, andysandimas",0,,0,
FALSE,0,81048,Andy San Dimas!,1266,andysandimas,@KarmenKarma I didn't take any bc I'm an idiot.,1/20/2013 10:42,FALSE,FALSE,2.92945E+17,FALSE,1,KarmenKarma,0,,0,
FALSE,0,81048,Andy San Dimas!,1266,andysandimas,@FallonBleu Yeeeah I didn't. But I've won almost every regal ass award that porn has to offer and I am thankful!,1/20/2013 10:41,FALSE,FALSE,2.92945E+17,FALSE,1,FallonBleu,0,,0,
FALSE,1,81048,Andy San Dimas!,1266,andysandimas,"@ArabelleRaphael everyone kept bringing it up to me...""omg you aren't wearing black!""",1/20/2013 10:39,FALSE,FALSE,2.92945E+17,FALSE,1,ArabelleRaphael,0,,0,
FALSE,0,81048,Andy San Dimas!,1266,andysandimas,@TEENWOLFREMIX @undeux going back to HRH.,1/20/2013 10:38,FALSE,FALSE,2.92944E+17,FALSE,2,"TEENWOLFREMIX, undeux",0,,0,
FALSE,7,81048,Andy San Dimas!,1266,andysandimas,Congrats to everyone who won stuff at AVN tonight! I think my dress freaked everyone out lol.,1/20/2013 9:59,FALSE,FALSE,2.92934E+17,FALSE,0,,0,,0,
FALSE,3,81048,Andy San Dimas!,1266,andysandimas,Signing at @adamandeve until 2 today!,1/19/2013 17:57,FALSE,FALSE,2.92692E+17,FALSE,1,adamandeve,0,,0,
FALSE,6,81048,Andy San Dimas!,1266,andysandimas,Another one from Wednesday http://t.co/yUokf3tU,1/19/2013 16:37,FALSE,FALSE,2.92672E+17,FALSE,0,,0,,1,http://instagr.am/p/UrBsu6o-Io/
FALSE,2,81048,Andy San Dimas!,1266,andysandimas,2 nights ago hosting at chateau w/teagan &amp; Sheridan http://t.co/z5uAtfdt,1/19/2013 16:35,FALSE,FALSE,2.92672E+17,FALSE,0,,0,,1,http://instagr.am/p/UrBQAsI-IK/
FALSE,0,81048,Andy San Dimas!,1266,andysandimas,@LaShoeGal :) &lt;3,1/19/2013 2:26,FALSE,FALSE,2.92458E+17,FALSE,1,LaShoeGal,0,,0,
FALSE,13,81048,Andy San Dimas!,1266,andysandimas,"RT @williamcontrol: Hey John Waters, I'm in Baltimore, playing the Rams Head this evening. As per usual, you will be on the guest list.  ...",1/18/2013 16:52,FALSE,TRUE,2.92313E+17,williamcontrol,1,williamcontrol,0,,0,
FALSE,0,81048,Andy San Dimas!,1266,andysandimas,@Stillsbyalan that was my very first convention,1/18/2013 16:42,FALSE,FALSE,2.92311E+17,FALSE,1,Stillsbyalan,0,,0,
FALSE,3,81048,Andy San Dimas!,1266,andysandimas,RT @fuckmefuckme: I fell asleep watching little monsters and now I just wanna eat Doritos with Howie Mandell.,1/18/2013 16:39,FALSE,TRUE,2.9231E+17,fuckmefuckme,1,fuckmefuckme,0,,0,
FALSE,7,81048,Andy San Dimas!,1266,andysandimas,Goldust is to wrestling as jinx is to pokemon. Amirite?,1/17/2013 21:31,FALSE,FALSE,2.92021E+17,FALSE,0,,0,,0,
FALSE,4,81048,Andy San Dimas!,1266,andysandimas,http://t.co/lAwb95Ma my phone background/best worst gimmick. Very classy.,1/17/2013 21:25,FALSE,FALSE,2.9202E+17,FALSE,0,,0,,1,http://instagr.am/p/UmY4ShI-Gr/
FALSE,0,81048,Andy San Dimas!,1266,andysandimas,"""@Towncrier81: @andysandimas cody rhodes?"" CLOSE",1/17/2013 21:18,FALSE,FALSE,2.92018E+17,FALSE,2,"Towncrier81, andysandimas",0,,0,
FALSE,0,81048,Andy San Dimas!,1266,andysandimas,@cactuschuck good guess but not it!,1/17/2013 21:16,FALSE,FALSE,2.92018E+17,FALSE,1,cactuschuck,0,,0,
FALSE,0,81048,Andy San Dimas!,1266,andysandimas,You are all wrong so far. Here's another hint: he has had 2 bad gimmicks,1/17/2013 21:14,FALSE,FALSE,2.92017E+17,FALSE,0,,0,,0,
FALSE,0,81048,Andy San Dimas!,1266,andysandimas,@DJRossstar @PhilipKross thanks for reminding us!,1/17/2013 21:12,FALSE,FALSE,2.92016E+17,FALSE,2,"DJRossstar, PhilipKross",0,,0,
FALSE,0,81048,Andy San Dimas!,1266,andysandimas,My fav crappy wrestling gimmick is the background on my phone. Can you guess who it is?,1/17/2013 21:11,FALSE,FALSE,2.92016E+17,FALSE,0,,0,,0,
FALSE,0,81048,Andy San Dimas!,1266,andysandimas,@TEENWOLFREMIX @AARONCARTER Florida style,1/17/2013 21:09,FALSE,FALSE,2.92016E+17,FALSE,2,"TEENWOLFREMIX, AARONCARTER",0,,0,
FALSE,0,81048,Andy San Dimas!,1266,andysandimas,@GlennAlfonso its his birthday,1/17/2013 21:08,FALSE,FALSE,2.92016E+17,FALSE,1,GlennAlfonso,0,,0,
FALSE,0,81048,Andy San Dimas!,1266,andysandimas,@raven1220 I just posted a pic of my outfit.,1/17/2013 21:07,FALSE,FALSE,2.92015E+17,FALSE,1,raven1220,0,,0,
FALSE,0,81048,Andy San Dimas!,1266,andysandimas,@cactuschuck I totally  remember Eugene. Did he have a chef boyardee commercial at one point ?,1/17/2013 21:07,FALSE,FALSE,2.92015E+17,FALSE,1,cactuschuck,0,,0,
FALSE,0,81048,Andy San Dimas!,1266,andysandimas,@TEENWOLFREMIX @AARONCARTER remember when he dated her and blowhan at the same time??? Cooties,1/17/2013 21:05,FALSE,FALSE,2.92015E+17,FALSE,2,"TEENWOLFREMIX, AARONCARTER",0,,0,
FALSE,0,81048,Andy San Dimas!,1266,andysandimas,"""@reyes_photo: @andysandimas Old ladies giving birth to hands."" YES",1/17/2013 21:04,FALSE,FALSE,2.92015E+17,FALSE,2,"reyes_photo, andysandimas",0,,0,
FALSE,1,81048,Andy San Dimas!,1266,andysandimas,@SMARKRAGE the worm eater!,1/17/2013 21:03,FALSE,FALSE,2.92014E+17,FALSE,1,SMARKRAGE,0,,0,
FALSE,0,81048,Andy San Dimas!,1266,andysandimas,@WeLoveAss dude love was pretty bad but I still respect it,1/17/2013 21:03,FALSE,FALSE,2.92014E+17,FALSE,1,WeLoveAss,0,,0,
FALSE,0,81048,Andy San Dimas!,1266,andysandimas,@TEENWOLFREMIX @AARONCARTER Aaron oh Aaron,1/17/2013 21:02,FALSE,FALSE,2.92014E+17,FALSE,2,"TEENWOLFREMIX, AARONCARTER",0,,0,
FALSE,2,81048,Andy San Dimas!,1266,andysandimas,"RT @vmentertainment: @PartyInVegas2 @andysandimas and she's hosting tonight's @AEexpo ""Kick Off Party"" @chateaulv http://t.co/ND7NIqoK",1/16/2013 9:36,FALSE,TRUE,2.91479E+17,vmentertainment,5,"vmentertainment, PartyInVegas2, andysandimas, AEexpo, chateaulv",0,,0,
FALSE,195,42682,Anikka Albrite,891,anikkaalbrite,"RT @FamousWomen: I love you not because I need you, I need you because I love you",2/18/2013 1:33,FALSE,TRUE,3.03316E+17,FamousWomen,1,FamousWomen,0,,0,
FALSE,0,42682,Anikka Albrite,891,anikkaalbrite,@BlowbyBlowAccts Hope to see you ;-),2/18/2013 1:32,FALSE,FALSE,3.03316E+17,FALSE,1,BlowbyBlowAccts,0,,0,
FALSE,0,42682,Anikka Albrite,891,anikkaalbrite,@Razanhaboub @industrybyrick @koganuts I have Facebook,2/17/2013 19:23,FALSE,FALSE,3.03223E+17,FALSE,3,"Razanhaboub, industrybyrick, koganuts",0,,0,
FALSE,1,42682,Anikka Albrite,891,anikkaalbrite,RT @industrybyrick: Glenda #NottheWizardofOzXXX @AnikkaAlbrite - http://t.co/RjeTnJi9,2/17/2013 19:20,FALSE,TRUE,3.03222E+17,industrybyrick,2,"industrybyrick, AnikkaAlbrite",1,NottheWizardofOzXXX,1,http://moby.to/o9zpfm
FALSE,1,42682,Anikka Albrite,891,anikkaalbrite,RT @Tparker82parker: #FF #SexySunday S/O @AnikkaAlbrite @RileyReidx3 @KimmyOlsenXXX @KendraLust,2/17/2013 19:19,FALSE,TRUE,3.03222E+17,Tparker82parker,5,"Tparker82parker, AnikkaAlbrite, RileyReidx3, KimmyOlsenXXX, KendraLust",2,"FF, SexySunday",0,
FALSE,1,42682,Anikka Albrite,891,anikkaalbrite,@Tparker82parker @RileyReidx3 @KimmyOlsenXXX @KendraLust Kisses!,2/17/2013 19:19,FALSE,FALSE,3.03222E+17,FALSE,4,"Tparker82parker, RileyReidx3, KimmyOlsenXXX, KendraLust",0,,0,
FALSE,0,42682,Anikka Albrite,891,anikkaalbrite,@HouseAndPorn @danavespoli @DirtySheenaShaw @Karliemontana @Sovereign_Syre I loved making this!,2/17/2013 19:19,FALSE,FALSE,3.03222E+17,FALSE,5,"HouseAndPorn, danavespoli, DirtySheenaShaw, Karliemontana, Sovereign_Syre",0,,0,
FALSE,9,42682,Anikka Albrite,891,anikkaalbrite,"RT @HouseAndPorn: ""Lesbian Anal POV"" looks great! http://t.co/EJMfXuK0 @danavespoli @DirtySheenaShaw @Karliemontana @Sovereign_Syre @Ani ...",2/17/2013 19:19,FALSE,TRUE,3.03222E+17,HouseAndPorn,6,"HouseAndPorn, danavespoli, DirtySheenaShaw, Karliemontana, Sovereign_Syre, Ani",0,,1,http://evilangelvideo.com/title/1000009908
FALSE,4,42682,Anikka Albrite,891,anikkaalbrite,RT @industrybyrick: #NottheWizardofOzXXX  @MaddyOreillyxxx  @BrandyAniston  @AnikkaAlbrite - http://t.co/8NXceUtA,2/17/2013 19:18,FALSE,TRUE,3.03222E+17,industrybyrick,4,"industrybyrick, MaddyOreillyxxx, BrandyAniston, AnikkaAlbrite",1,NottheWizardofOzXXX,1,http://moby.to/y9sffv
FALSE,0,42682,Anikka Albrite,891,anikkaalbrite,"@HappyToMeatYou Hahaha! No, I was just Glenda the Good Witch :-)",2/17/2013 19:17,FALSE,FALSE,3.03222E+17,FALSE,1,HappyToMeatYou,0,,0,
FALSE,1,42682,Anikka Albrite,891,anikkaalbrite,RT @evol1264: I am addicted to 2 stars and they are @anikkaalbrite and @RileyReidx3! Anikka follows me now only if I could get Riley too ...,2/17/2013 19:12,FALSE,TRUE,3.0322E+17,evol1264,3,"evol1264, AnikkaAlbrite, RileyReidx3",0,,0,
FALSE,0,42682,Anikka Albrite,891,anikkaalbrite,@industrybyrick @koganuts It felt like a 3 day shoot@ Hahaha,2/17/2013 5:12,FALSE,FALSE,3.03009E+17,FALSE,2,"industrybyrick, koganuts",0,,0,
FALSE,0,42682,Anikka Albrite,891,anikkaalbrite,@LeaLexisXXX Yeah!!! I want to take you out :-),2/16/2013 21:03,FALSE,FALSE,3.02886E+17,FALSE,1,LeaLexisXXX,0,,0,
FALSE,0,42682,Anikka Albrite,891,anikkaalbrite,@tightlove828 I shot a feature film :-),2/16/2013 21:02,FALSE,FALSE,3.02886E+17,FALSE,1,tightlove828,0,,0,
FALSE,0,42682,Anikka Albrite,891,anikkaalbrite,@WeLoveAss I have hot naked women in mine ;-),2/16/2013 21:01,FALSE,FALSE,3.02886E+17,FALSE,1,WeLoveAss,0,,0
FALSE,4,42682,Anikka Albrite,891,anikkaalbrite,Another photo for you all and much love too! #sofuckinghappy http://t.co/auo0D5qD,2/16/2013 21:00,FALSE,FALSE,3.02885E+17,FALSE,0,,1,sofuckinghappy,0
FALSE,7,42682,Anikka Albrite,891,anikkaalbrite,I am so completely happy! I need to catch up on sleep now but I can't stop smiling :-) http://t.co/bDoR6ajX,2/16/2013 20:54,FALSE,FALSE,3.02884E+17,FALSE,0,,0,,0
FALSE,4,42682,Anikka Albrite,891,anikkaalbrite,"RT @PrinceYahshua: Everyone knows my hands always end up around the girls neck, today @AnikkaAlbrite surprised us &amp; turned it on me  ...",2/16/2013 20:48,FALSE,TRUE,3.02882E+17,PrinceYahshua,2,"PrinceYahshua, AnikkaAlbrite",0,,0
FALSE,12,42682,Anikka Albrite,891,anikkaalbrite,That's a wrap! 26 hour day of shooting is finally done...and I'm a happy girl :-) I finally got my @MaddyOreillyxxx http://t.co/uLBw9nhE,2/16/2013 20:23,FALSE,FALSE,3.02876E+17,FALSE,1,MaddyOreillyxxx,0,,0
FALSE,0,42682,Anikka Albrite,891,anikkaalbrite,@PrinceYahshua @robertparis Hahaha! So fun :-),2/16/2013 15:40,FALSE,FALSE,3.02805E+17,FALSE,2,"PrinceYahshua, robertparis",0,,0
FALSE,1,42682,Anikka Albrite,891,anikkaalbrite,RT @PrinceYahshua: @robertparis @anikkaalbrite   Her &amp; I both thought the world would love for once &amp; only once to see it happen ...,2/16/2013 15:40,FALSE,TRUE,3.02805E+17,PrinceYahshua,3,"PrinceYahshua, robertparis, AnikkaAlbrite",0,,0
FALSE,0,42682,Anikka Albrite,891,anikkaalbrite,@PrinceYahshua @WestCoastPro It was so good to see you boo :-) Kisses!!!!,2/16/2013 15:39,FALSE,FALSE,3.02804E+17,FALSE,2,"PrinceYahshua, WestCoastPro",0,,0
FALSE,2,42682,Anikka Albrite,891,anikkaalbrite,"RT @PrinceYahshua: Having way to much fun on set for @WestCoastPro with @AnikkaAlbrite , this so the world know she's to damn cool ! htt ...",2/16/2013 15:39,FALSE,TRUE,3.02804E+17,PrinceYahshua,3,"PrinceYahshua, WestCoastPro, AnikkaAlbrite",0,,0
FALSE,16,42682,Anikka Albrite,891,anikkaalbrite,"RT @HotLesboAction: The hot asses of Anikka and Riley

@AnikkaAlbrite @RileyReidx3 http://t.co/IWrDSsO8",2/16/2013 15:38,FALSE,TRUE,3.02804E+17,HotLesboAction,3,"HotLesboAction, AnikkaAlbrite, RileyReidx3",0,,0
FALSE,0,42682,Anikka Albrite,891,anikkaalbrite,@dariusthegr8one @PrinceYahshua XOXO,2/16/2013 15:37,FALSE,FALSE,3.02804E+17,FALSE,2,"dariusthegr8one, PrinceYahshua",0,,0
FALSE,2,42682,Anikka Albrite,891,anikkaalbrite,"RT @Fleshbot: Setting up an orgy is hard; that's why it's best left up to the ""Orgy Masters,"" like @Mzjadastevens and @AnikkaAlbrite. ht ...",2/16/2013 15:36,FALSE,TRUE,3.02804E+17,Fleshbot,3,"Fleshbot, Mzjadastevens, AnikkaAlbrite",0,,0
FALSE,0,42682,Anikka Albrite,891,anikkaalbrite,@LASoldierofKY @PrinceYahshua :-) kusses!,2/16/2013 15:36,FALSE,FALSE,3.02804E+17,FALSE,2,"LASoldierofKY, PrinceYahshua",0,,0
FALSE,0,42682,Anikka Albrite,891,anikkaalbrite,@LASoldierofKY hehehe,2/16/2013 15:35,FALSE,FALSE,3.02803E+17,FALSE,1,LASoldierofKY,0,,0
FALSE,1,42682,Anikka Albrite,891,anikkaalbrite,Thanks #XRCO for my Best New Starlet nom! Xoxo,2/16/2013 15:34,FALSE,FALSE,3.02803E+17,FALSE,0,,1,XRCO,0
FALSE,6,42682,Anikka Albrite,891,anikkaalbrite,RT @pornstartweet: NEW STARLET #XRCO2013 Noms @AnikkaAlbrite @Remymeow @AdriannaLunaxxx @MaddyOreillyxxx @RileyReidx3 @thebonnierotten h ...,2/16/2013 15:32,FALSE,TRUE,3.02803E+17,pornstartweet,7,"pornstartweet, AnikkaAlbrite, Remymeow, AdriannaLunaxxx, MaddyOreillyxxx, RileyReidx3, thebonnierotten",1,XRCO2013,0
FALSE,11,42682,Anikka Albrite,891,anikkaalbrite,"RT @clit_coach: ""@Butt_Pie: ""@ASS_INSANO: #AnikkaAlbrite @AnikkaAlbrite http://t.co/RCPY1qn7"" RT to eat, favourite to fill""",2/16/2013 15:15,FALSE,TRUE,3.02798E+17,clit_coach,4,"clit_coach, Butt_Pie, ASS_INSANO, AnikkaAlbrite",1,AnikkaAlbrite,0,
FALSE,0,42682,Anikka Albrite,891,anikkaalbrite,@tightlove828 @DirtySheenaShaw @RileyReidx3 Kisses to you too my dear!,2/16/2013 15:14,FALSE,FALSE,3.02798E+17,FALSE,3,"tightlove828, DirtySheenaShaw, RileyReidx3",0,,0,
FALSE,1,42682,Anikka Albrite,891,anikkaalbrite,RT @AgentSword: #FF @therealJuliaAnn @AnikkaAlbrite @spanishdollxxx @AlisonStarXXX @SiriPornStar @XXXNikkiSexx @Missnatashanice @monique ...,2/16/2013 15:13,FALSE,TRUE,3.02798E+17,AgentSword,9,"AgentSword, therealJuliaAnn, AnikkaAlbrite, spanishdollxxx, AlisonStarXXX, SiriPornStar, XXXNikkiSexx, Missnatashanice, monique",1,FF,0,
FALSE,7,42682,Anikka Albrite,891,anikkaalbrite,"RT @PrinceYahshua: My baby girl @AnikkaAlbrite is always welcome in The House Of Silver Back, showing her respects to SBE ! Love her htt ...",2/16/2013 15:13,FALSE,TRUE,3.02798E+17,PrinceYahshua,2,"PrinceYahshua, AnikkaAlbrite",0,,0,
FALSE,2,42682,Anikka Albrite,891,anikkaalbrite,RT @Briana_Kitten: G/G gif of @AnikkaAlbrite &amp; @Club_Sandy http://t.co/h2uo5YpS,2/16/2013 15:09,FALSE,TRUE,3.02797E+17,Briana_Kitten,3,"Briana_Kitten, AnikkaAlbrite, Club_Sandy",0,,1,http://tmblr.co/ZuZ4gveEskNF
FALSE,2,42682,Anikka Albrite,891,anikkaalbrite,RT @Tecs1: Keep voting for @AnikkaAlbrite EVERY DAY!!! #KissMeGirlOfTheMonth http://t.co/SUBySR0r http://t.co/7HMwc1yM,2/16/2013 15:08,FALSE,TRUE,3.02797E+17,Tecs1,2,"Tecs1, AnikkaAlbrite",1,KissMeGirlOfTheMonth,1,http://kissmegirl.com/kmgofmonthvote.html
FALSE,18,42682,Anikka Albrite,891,anikkaalbrite,"RT @michael_she: ""@ASS_INSANO: #AnikkaAlbrite @AnikkaAlbrite http://t.co/0IohAiHC""",2/16/2013 15:06,FALSE,TRUE,3.02796E+17,michael_she,3,"michael_she, ASS_INSANO, AnikkaAlbrite",1,AnikkaAlbrite,0,
FALSE,0,42682,Anikka Albrite,891,anikkaalbrite,@HappyToMeatYou I am ;-),2/16/2013 15:05,FALSE,FALSE,3.02796E+17,FALSE,1,HappyToMeatYou,0,,0,
FALSE,2,42682,Anikka Albrite,891,anikkaalbrite,"RT @SmashPictures: Shooting these 2 beauties this weekend @AnikkaAlbrite &amp; @MissDaniDaniels for our @MickBluexxx shoot, will post ph ...",2/16/2013 14:59,FALSE,TRUE,3.02794E+17,SmashPictures,4,"SmashPictures, AnikkaAlbrite, MissDaniDaniels, MickBluexxx",0,,0,
FALSE,0,42682,Anikka Albrite,891,anikkaalbrite,@SmashPictures @MissDaniDaniels @MickBluexxx I can't wait! ;-),2/16/2013 14:55,FALSE,FALSE,3.02793E+17,FALSE,3,"SmashPictures, MissDaniDaniels, MickBluexxx",0,,0,
FALSE,1,42682,Anikka Albrite,891,anikkaalbrite,"#FF @LylaStormxxx @XNicoleAnistonX @MiaGoldXXX @StevieShaeXXX @SophiaBellaPorn @ItsJessieRogers @AnikkaAlbrite @AllisonMooreXXX""",2/16/2013 14:52,FALSE,FALSE,3.02793E+17,FALSE,8,"LylaStormxxx, XNicoleAnistonX, MiaGoldXXX, StevieShaeXXX, SophiaBellaPorn, ItsJessieRogers, AnikkaAlbrite, AllisonMooreXXX",1,FF,0,
FALSE,3,42682,Anikka Albrite,891,anikkaalbrite,RT @GossipOwl: i luv that #fuckmeface of @AnikkaAlbrite .. #hotbody #sexyblonde http://t.co/A9xndbHu,2/16/2013 14:51,FALSE,TRUE,3.02792E+17,GossipOwl,2,"GossipOwl, AnikkaAlbrite",3,"fuckmeface, hotbody, sexyblonde",0,
FALSE,3,42682,Anikka Albrite,891,anikkaalbrite,RT @GossipOwl: great #ass of the universe!! @AnikkaAlbrite is the one and only one!! http://t.co/pcsBggl8,2/16/2013 14:51,FALSE,TRUE,3.02792E+17,GossipOwl,2,"GossipOwl, AnikkaAlbrite",1,ass,0,
FALSE,2,42682,Anikka Albrite,891,anikkaalbrite,RT @GossipOwl: #sexy #hot #cute #blonde @AnikkaAlbrite http://t.co/kuKKUd3b,2/16/2013 14:50,FALSE,TRUE,3.02792E+17,GossipOwl,2,"GossipOwl, AnikkaAlbrite",4,"sexy, hot, cute, blonde",0,
FALSE,0,42682,Anikka Albrite,891,anikkaalbrite,@dustintb Hello! :-),2/16/2013 14:48,FALSE,FALSE,3.02792E+17,FALSE,1,dustintb,0,,0,
FALSE,0,42682,Anikka Albrite,891,anikkaalbrite,@lechner125 Thank you,2/16/2013 14:48,FALSE,FALSE,3.02791E+17,FALSE,1,lechner125,0,,0,
FALSE,0,42682,Anikka Albrite,891,anikkaalbrite,@dennisb407 Thank you! It was fun :-),2/16/2013 14:47,FALSE,FALSE,3.02791E+17,FALSE,1,dennisb407,0,,0,
FALSE,8,42682,Anikka Albrite,891,anikkaalbrite,RT @WickedJMorgan: @MOXXX @wickedpictures And here is the shot to prove it. http://t.co/fXGiO6vy,2/16/2013 14:45,FALSE,TRUE,3.02791E+17,WickedJMorgan,3,"WickedJMorgan, MOXXX, WickedPictures",0,,0,
FALSE,6,42682,Anikka Albrite,891,anikkaalbrite,"RT @WickedJMorgan: Just finished shooting @AnnikaAlbrite. OMG this girl is the total package. Looks, Brains &amp; Nasty as all Hell. htt ...",2/16/2013 14:45,FALSE,TRUE,3.02791E+17,WickedJMorgan,2,"WickedJMorgan, AnnikaAlbrite",0,,0,
